Unnamed: 0,question_id,question_text,topic,answer_item_1,answer_item_2,answer_item_3,answer_item_4,answer_item_5,answer_item_6,answer_item_7,answer_item_8,answer_item_9
133,134,"['drop', 'reason', 'creat', 'differ', 'movement', 'studi']",['histori'],"['minut', 'room', 'respons', 'sign', 'unit', 'fear', 'democrat', 'site', 'step', 'resourc', 'hot', 'magazin', 'activ', 'almost', 'fish', 'risk', 'moment', 'child', 'surfac', 'sell', 'soldier', 'administr', 'includ']","['rock', 'kind', 'lose', 'today', 'accord', 'discov', 'clearli']","['provid', 'artist', 'manag', 'reflect', 'foreign', 'first', 'huge', 'hour', 'imagin', 'charg', 'easi', 'charact']","['school', 'readi', 'staff', 'friend', 'busi', 'room', 'tend', 'grow', 'agenc', 'reveal', 'certainli', 'noth', 'item', 'five', 'suggest', 'take', 'alreadi', 'tri', 'readi']","['insid', 'assum', 'seat', 'caus']","['short', 'industri', 'top', 'public', 'effect', 'prepar', 'scienc', 'bag', 'tough', 'role', 'caus', 'guess', 'reason']","['number', 'spring', 'program']","['age', 'realiti', 'rememb', 'abl', 'littl']","['sort', 'stay', 'girl', 'bad', 'store', 'case', 'rather']"
134,135,"['feder', 'govern', 'still', 'american', 'help', 'find', 'expect', 'feel', 'major', 'knowledg']","['artifici', 'intellig']","['without', 'tonight', 'power', 'small', 'financi', 'task', 'kind', 'fast', 'almost', 'teacher', 'pattern', 'hold', 'matter']","['two', 'central', 'rate', 'includ', 'exampl', 'four', 'mention', 'site', 'four', 'receiv', 'cultur', 'think', 'pm', 'idea', 'give', 'good']","['pretti', 'ago', 'night', 'two', 'like', 'good', 'whatev', 'allow', 'hour']",,,,,,
135,136,"['speak', 'firm', 'without', 'invest', 'eat', 'control', 'surfac', 'sens', 'six', 'polit', 'import', 'heavi']","['person', 'financ']","['bad', 'pattern', 'argu', 'benefit', 'administr', 'toward', 'listen', 'ahead', 'green', 'intern', 'white', 'produc', 'sen', 'nation', 'safe', 'interest']","['pattern', 'thu', 'side', 'music', 'long', 'worker', 'strong', 'sort', 'miss', 'job', 'campaign', 'effect', 'hous', 'happen', 'cell', 'usual', 'green', 'expect']","['learn', 'throw', 'though', 'within', 'foot', 'term']","['idea', 'accept', 'true', 'pattern', 'purpos', 'senior', 'five', 'war', 'marriag', 'deep']","['class', 'major', 'radio', 'ahead', 'stand', 'idea', 'author', 'charact', 'age', 'subject', 'way', 'accept']","['ok', 'price', 'earli', 'grow', 'yet', 'reflect', 'camera', 'small']","['fill', 'sens', 'campaign', 'econom', 'toward', 'inform', 'send', 'produc']","['skill', 'full', 'effect', 'fill', 'school', 'human', 'figur']",
136,137,"['number', 'take', 'seven', 'standard', 'stay', 'save', 'director', 'especi', 'design']","['machin', 'learn']","['scienc', 'hand', 'enjoy', 'attorney', 'skill', 'compar', 'join', 'long', 'choos', 'follow', 'suddenli', 'upon']","['whether', 'fast', 'spend', 'morn', 'religi', 'time', 'famili', 'letter', 'door', 'collect']","['modern', 'girl', 'bag', 'expert', 'allow', 'worri', 'commerci', 'season', 'institut', 'home', 'season']","['north', 'appear', 'beauti', 'air', 'respons']",,,,,
137,138,"['end', 'option', 'seriou', 'ok', 'materi', 'tv', 'major', 'art', 'standard', 'crime', 'loss', 'environ', 'job', 'seven', 'add']","['data', 'scienc']","['tax', 'network', 'put']","['smile', 'bar', 'gun', 'ask', 'profession']","['languag', 'white', 'loss', 'whatev', 'littl', 'probabl', 'shoulder', 'realiti', 'lose', 'support', 'thousand', 'leav', 'say', 'sit', 'econom', 'administr', 'pm', 'situat', 'cost', 'radio', 'put', 'per', 'guess']","['trial', 'mind', 'anyth', 'someon', 'special']","['board', 'soldier', 'cold', 'realiti', 'huge', 'radio', 'standard', 'happen', 'recent', 'news', 'main', 'level', 'discus', 'blood']","['speak', 'suggest', 'inde', 'class', 'approach', 'factor', 'full', 'happi', 'whole', 'rise', 'creat', 'congress', 'sit', 'market', 'chanc', 'relat', 'chang']","['appli', 'indic', 'abil', 'pretti', 'last', 'usual', 'feel', 'north', 'skin', 'magazin', 'may', 'help']","['call', 'stand', 'resourc', 'owner', 'watch', 'matter', 'music', 'often', 'larg', 'cold', 'artist', 'eight', 'lawyer', 'mind', 'sens', 'one', 'coach', 'game', 'either']",
138,139,"['marriag', 'west', 'employe', 'bit', 'add']","['digit', 'market']","['hope', 'appear', 'mouth', 'design', 'debat', 'ahead', 'green', 'drive', 'along', 'adult', 'yard', 'congress', 'agreement', 'coupl', 'sign']","['noth', 'someth', 'offer', 'beat']","['ahead', 'first', 'wife']","['instead', 'centuri', 'popular', 'countri', 'one', 'notic', 'area', 'town', 'window', 'field', 'relat', 'item', 'travel', 'crime', 'servic', 'key']",,,,,
139,140,"['goal', 'abl', 'young', 'act', 'develop']","['space', 'explor']","['board', 'happi', 'pass', 'high', 'physic', 'court', 'win', 'wind', 'parti', 'economi']","['area', 'finish', 'coupl', 'debat', 'produc', 'task', 'popul', 'red', 'purpos', 'sister', 'occur', 'sing']","['admit', 'rememb', 'enjoy', 'save', 'bit', 'everyon', 'thu', 'almost', 'inde', 'involv', 'admit', 'nation', 'trade', 'month']","['noth', 'mr', 'actual', 'pick', 'land', 'mr', 'sell', 'upon', 'area', 'focu', 'mind', 'hot', 'cold', 'relat', 'happi', 'bear', 'leav', 'offici', 'feder', 'natur', 'mr']","['tough', 'tough', 'money', 'contain', 'factor', 'address', 'law', 'seat']","['enter', 'alon', 'model', 'instead', 'store', 'may', 'ever', 'imag', 'ever', 'show', 'small', 'direct', 'want', 'suffer']","['seri', 'throughout', 'stori', 'talk', 'describ', 'might', 'address', 'bag', 'fire', 'lay', 'success', 'job', 'everi', 'clearli', 'challeng']",,
140,141,"['coach', 'wear', 'sister', 'ball', 'morn', 'account', 'game']",['entrepreneurship'],"['page', 'star', 'control', 'best', 'pm', 'presid', 'manag', 'program', 'address', 'attorney', 'colleg', 'loss', 'troubl', 'best', 'central', 'degre', 'reflect', 'custom', 'tax', 'simpli', 'citi', 'sing', 'rememb']","['class', 'relationship', 'hot', 'pictur', 'matter', 'howev', 'think', 'heavi', 'doctor', 'five', 'answer', 'factor', 'oil', 'purpos', 'keep', 'event', 'north', 'magazin', 'trade', 'sister', 'hit', 'prove', 'remain', 'first', 'minut']","['explain', 'task', 'well', 'democrat']","['natur', 'score', 'name', 'whole', 'forget', 'place', 'room', 'certain', 'mother', 'amount', 'offic', 'choos', 'one', 'wide', 'new', 'five', 'occur', 'mayb', 'interview']","['much', 'learn', 'light', 'front', 'public', 'man', 'secur', 'later', 'break', 'boy', 'number', 'involv', 'gener', 'usual', 'doctor', 'sport', 'pattern', 'past']","['cup', 'bill', 'challeng', 'offer', 'issu', 'group', 'far', 'ground', 'stand', 'becom', 'young', 'turn', 'parent']","['modern', 'sound', 'month', 'avail', 'card', 'staff', 'other', 'result', 'sever']","['garden', 'wrong', 'benefit', 'later', 'appli', 'billion', 'other', 'note', 'earli']","['discuss', 'husband', 'second', 'believ', 'messag', 'capit', 'name', 'husband', 'respons', 'feel', 'easi', 'posit', 'thu', 'environment', 'see', 'glass', 'small', 'leader', 'mention', 'allow', 'concern', 'blood', 'miss']"
141,142,"['gener', 'possibl', 'natur', 'play', 'green', 'someth', 'social', 'exactli']",['robot'],"['east', 'number', 'fli', 'decid', 'heavi', 'el', 'catch', 'impact', 'break', 'trial', 'toward', 'ever']","['adult', 'quickli', 'upon', 'door', 'get', 'larg', 'old', 'everyth', 'easi', 'admit']","['one', 'bit', 'meet', 'real', 'institut', 'plan', 'interview', 'radio', 'happi', 'respons', 'polit']","['technolog', 'earli', 'hope', 'court', 'sort', 'parti']","['share', 'finish', 'vote', 'particularli', 'public', 'show', 'tv', 'court', 'other', 'train', 'sort', 'seek', 'success', 'view', 'audienc', 'industri', 'countri', 'power', 'year', 'thousand', 'u', 'sell', 'oil']",,,,
142,143,"['rest', 'writer', 'never', 'requir', 'form', 'determin', 'keep', 'good', 'final', 'benefit', 'citi', 'film', 'consid']","['digit', 'market']","['condit', 'main', 'station', 'reveal', 'speech', 'movi', 'peac', 'reveal', 'explain', 'seven', 'side', 'wonder', 'decid', 'industri', 'site', 'open', 'possibl', 'necessari', 'spend', 'concern', 'care']","['wait', 'race', 'similar', 'ago', 'brother', 'factor', 'citizen']","['fall', 'ago', 'talk', 'project', 'market']","['item', 'gun', 'mayb', 'rang', 'even', 'play', 'none', 'glass', 'choos', 'upon', 'last']","['travel', 'fund', 'anyth', 'natur', 'listen', 'certainli', 'section', 'one']","['draw', 'discus', 'quickli', 'would', 'light', 'eye']","['rich', 'thing', 'bar', 'piec', 'fear', 'say', 'everyon', 'militari', 'unit', 'thing', 'administr', 'resourc', 'campaign', 'win', 'head', 'hear', 'well']",,
143,144,"['agre', 'respons', 'head', 'world', 'creat', 'newspap', 'thing']","['data', 'scienc']","['practic', 'compar', 'start', 'learn', 'risk', 'method', 'measur', 'sourc', 'approach']","['step', 'final', 'product', 'tax', 'evid', 'watch', 'sinc', 'lot', 'get', 'anyon', 'may', 'system', 'forget', 'compar', 'probabl', 'huge', 'billion', 'polit']","['book', 'respons', 'walk', 'lead', 'moment', 'special', 'realli', 'societi']","['laugh', 'medic', 'mayb', 'next', 'still', 'thing', 'meet', 'top', 'admit', 'reach', 'also', 'develop', 'onto']","['organ', 'popul', 'oil', 'full', 'gener']","['case', 'must', 'per', 'program', 'fight', 'whether', 'writer', 'white', 'tv', 'manag', 'bank', 'receiv', 'polic', 'militari', 'detail']",,,
144,145,"['movement', 'consum', 'step', 'inform', 'weight', 'watch', 'major', 'friend', 'oil', 'still', 'size', 'cultur']",['sociolog'],"['phone', 'feder', 'continu', 'offici', 'owner', 'polit', 'environment', 'servic', 'decad']","['congress', 'scientist', 'long', 'fight', 'modern', 'rate', 'seat', 'action', 'manag', 'cold', 'stop', 'name', 'star', 'everyon']","['usual', 'direct', 'away', 'relationship', 'intern', 'improv', 'air', 'seem', 'build', 'middl', 'certainli', 'languag', 'share', 'carri', 'get', 'send', 'bag', 'thing']","['month', 'long', 'three', 'pull', 'cold', 'project', 'join', 'find', 'fund', 'small', 'career', 'point', 'financi', 'impact', 'sport']",,,,,
145,146,"['well', 'intern', 'tree', 'shake', 'chanc', 'condit', 'popular', 'prepar', 'give', 'son', 'score']","['space', 'explor']","['articl', 'give', 'born', 'process', 'contain']","['fine', 'maintain', 'differ', 'deep', 'gener', 'test', 'elect', 'lay', 'oil', 'like', 'peopl', 'station']","['shake', 'hotel', 'centuri', 'eight', 'yeah', 'posit', 'writer', 'let', 'ground', 'identifi', 'nice', 'perhap']","['suddenli', 'head', 'scientist', 'citizen', 'along', 'sign', 'along', 'program', 'discus', 'adult', 'dark', 'spring', 'realiz', 'believ']","['noth', 'yet', 'event']","['movement', 'includ', 'say', 'accept', 'train', 'evid', 'seriou', 'carri']",,,
146,147,"['collect', 'build', 'life', 'nice', 'break', 'speak', 'mr', 'land', 'mayb', 'feel', 'coach', 'bank', 'green', 'page']","['person', 'financ']","['nation', 'anyth', 'nation', 'six', 'blood', 'reason', 'address', 'recent', 'agre', 'colleg', 'beat', 'effect', 'number', 'board', 'student', 'chang', 'card', 'whether', 'thu', 'discov', 'tv', 'industri', 'turn']","['govern', 'shake', 'land', 'sell', 'attorney', 'look', 'direct', 'war', 'sens', 'east', 'fire', 'seri', 'quickli']","['simpli', 'set', 'talk', 'earli', 'forc', 'protect', 'visit', 'standard', 'upon', 'set', 'year', 'give']","['along', 'commerci', 'sever', 'enough', 'figur', 'everybodi', 'much', 'total', 'behind', 'signific', 'toward', 'affect', 'well', 'exist', 'econom', 'theori', 'year', 'energi', 'truth', 'countri', 'marriag', 'anyon', 'reflect']","['ever', 'student', 'accept', 'month', 'elect', 'young', 'follow', 'imagin', 'peac', 'peac', 'littl', 'larg', 'trade', 'boy', 'effect', 'share', 'difficult', 'nation', 'first', 'recent', 'readi', 'father', 'person']","['woman', 'popul', 'term', 'execut', 'decid', 'list']","['materi', 'think', 'think', 'write', 'attorney', 'move', 'manag', 'someth', 'cours', 'final', 'whole', 'earli', 'join']","['gun', 'result', 'sever', 'pm', 'friend', 'firm', 'summer', 'test', 'need', 'current', 'realiti', 'way', 'attack']",
147,148,"['contain', 'soldier', 'requir', 'miss', 'offic', 'go', 'edg', 'simpli', 'method', 'budget', 'find', 'small']","['climat', 'chang']","['gener', 'find', 'senior', 'red', 'pick', 'lose', 'mr', 'sister', 'thu', 'languag', 'littl', 'suddenli', 'deep']","['team', 'window', 'mr', 'team', 'perform']","['across', 'candid', 'charg', 'wife', 'tend', 'singl', 'certain', 'attorney', 'quit', 'water', 'strategi', 'son', 'read', 'rock', 'state', 'el', 'pattern', 'bit', 'base', 'differ', 'skin', 'anyth', 'million', 'similar', 'think']","['movement', 'bad', 'drive', 'floor', 'worri', 'dark', 'scientist', 'center', 'mr']",,,,,
148,149,"['larg', 'card', 'mr', 'case', 'along', 'languag', 'respons', 'everyon', 'join', 'end']",['cybersecur'],"['bar', 'end', 'report', 'employe', 'speech', 'rest', 'reflect', 'day', 'thu', 'power', 'world', 'crime', 'becom', 'listen', 'realiti', 'countri', 'detail', 'respons', 'enjoy', 'sort', 'face']","['away', 'feder', 'el', 'across', 'step', 'must']","['histori', 'becom', 'learn', 'great', 'singl', 'throughout', 'hit', 'although', 'assum']","['could', 'toward', 'everyth', 'option', 'earli']",,,,,
149,150,"['person', 'along', 'fine', 'stori', 'keep', 'custom', 'control', 'enough']","['artifici', 'intellig']","['play', 'area', 'simpli', 'great', 'babi', 'ever', 'togeth', 'forc', 'rest', 'read']","['public', 'road', 'report', 'old', 'abil', 'includ', 'modern', 'dream', 'adult', 'game', 'appli', 'expert', 'answer', 'becom', 'social', 'loss', 'account']","['wrong', 'could', 'wonder', 'realiz', 'weight', 'plant', 'discov', 'order', 'gun', 'intern', 'least', 'share', 'rise', 'bill', 'stop', 'trial', 'easi', 'unit', 'clearli', 'dark', 'fall', 'like', 'network', 'high', 'doctor', 'popular']",,,,,,
150,151,"['old', 'receiv', 'hospit', 'door', 'main', 'effort', 'head', 'improv', 'republican', 'articl']","['climat', 'chang']","['gun', 'movement', 'major', 'happi', 'cold', 'without', 'million', 'lose', 'particip', 'cost', 'type', 'long', 'month', 'score']","['alon', 'resourc', 'everi', 'near', 'young', 'build', 'paper']","['particularli', 'materi', 'billion', 'three', 'center', 'everi', 'help', 'togeth', 'put']","['beat', 'offici', 'employe', 'south', 'parent', 'father', 'sit', 'coach']","['life', 'hot', 'career', 'play', 'singl', 'doctor', 'religi', 'around', 'attack', 'save', 'bear', 'help', 'tri', 'whole']","['shake', 'within', 'citi', 'drive', 'instead', 'play', 'area', 'nation', 'major', 'happi', 'eight', 'eight']","['bar', 'believ', 'space', 'size', 'record', 'result', 'readi', 'someth', 'part', 'north', 'wide']","['wonder', 'book', 'child', 'task', 'foreign', 'region', 'sever', 'marriag', 'open', 'countri', 'describ', 'long', 'six']",
151,152,"['offic', 'level', 'cours', 'research', 'class', 'thank', 'buy', 'impact']","['digit', 'market']","['noth', 'east', 'fli', 'loss', 'common', 'record', 'without', 'natur', 'well', 'readi', 'carri', 'expect', 'tend', 'smile', 'rang', 'enter', 'level', 'employe', 'market', 'wide']","['republican', 'reveal', 'daughter', 'role', 'coupl', 'win']","['seek', 'short', 'fire', 'style', 'ever', 'reason', 'matter', 'peopl', 'reach', 'beyond']","['long', 'easi', 'qualiti', 'manag', 'southern', 'writer', 'contain', 'materi', 'brother', 'author', 'war', 'discus', 'toward', 'polit']",,,,,
152,153,"['local', 'million', 'peac', 'readi', 'clearli', 'fear', 'popular', 'hot', 'recogn', 'old', 'full', 'style', 'leader']",['psycholog'],"['car', 'section', 'five', 'much', 'case', 'organ', 'north', 'wife']","['enough', 'howev', 'bed', 'street', 'alreadi', 'especi', 'certainli', 'noth', 'guy', 'back', 'consum', 'state', 'consum', 'hold']","['hand', 'prevent', 'scene', 'former', 'soldier', 'mr', 'thousand']","['soon', 'even', 'win', 'affect', 'attorney', 'record', 'break', 'water']",,,,,
153,154,"['realiti', 'recent', 'clear', 'edg', 'huge', 'cell', 'small', 'drive', 'phone']","['career', 'develop']","['newspap', 'difficult', 'add', 'enough', 'televis', 'magazin', 'insid', 'economi', 'western', 'process', 'everybodi', 'employe', 'avoid', 'trade', 'interest', 'board', 'never', 'reduc', 'economi', 'wish', 'senior', 'tough', 'true', 'action', 'stuff']","['issu', 'note', 'shoulder', 'economi', 'el', 'drive', 'catch', 'hold', 'approach', 'discov', 'establish', 'standard']","['posit', 'writer', 'tradit', 'fire', 'ye', 'hundr', 'agent', 'expert', 'servic']","['fli', 'play', 'movi', 'area', 'fall', 'health', 'feder', 'expect', 'compar', 'water', 'bear', 'societi', 'certainli', 'despit', 'home', 'strategi', 'difficult', 'suffer']","['avoid', 'centuri', 'develop', 'enough', 'feel', 'presid']","['still', 'station', 'across', 'decid', 'report', 'treat', 'futur', 'manag', 'lawyer', 'educ', 'littl', 'discuss', 'paint', 'law', 'includ', 'decad', 'spend', 'speech', 'center', 'memori', 'wrong', 'budget', 'front', 'make', 'never', 'behavior', 'last']","['suddenli', 'campaign', 'second', 'hand', 'rule']",,
154,155,"['fight', 'attorney', 'show', 'place', 'among', 'argu']","['career', 'develop']","['kind', 'light', 'pm', 'everyon', 'music', 'appli', 'forc', 'bed', 'talk', 'brother', 'elect', 'word', 'later', 'describ', 'upon', 'seven', 'news', 'alway']","['issu', 'nation', 'form', 'success', 'road', 'instead', 'career', 'nearli', 'partner', 'thank', 'decid', 'physic', 'light', 'littl', 'almost', 'decad', 'western', 'chang', 'sound', 'avail']","['son', 'front', 'player', 'rang', 'democrat', 'person', 'call']",,,,,,
155,156,"['repres', 'best', 'check', 'situat', 'accord', 'least', 'page', 'total', 'say', 'give', 'econom']",['cybersecur'],"['option', 'young', 'great', 'countri', 'result', 'level', 'wrong', 'idea', 'prepar']","['kitchen', 'posit', 'face', 'stop', 'among', 'recent', 'experi', 'hospit', 'project', 'expert', 'insid', 'earli', 'fight', 'western', 'minut', 'current', 'readi', 'specif', 'court', 'radio', 'north', 'stuff', 'stay', 'carri', 'recent']","['commun', 'region', 'modern', 'answer', 'action', 'lead', 'friend', 'citi', 'structur', 'reflect', 'televis']","['bodi', 'sure', 'spend', 'remain', 'stuff']","['space', 'behavior', 'test', 'set', 'scene', 'need', 'plant', 'help', 'sing', 'improv', 'war', 'throw', 'cultur', 'individu']","['chair', 'like', 'mean', 'sea', 'respond', 'also', 'answer', 'whatev', 'attorney', 'compani', 'singl', 'billion', 'accord', 'set', 'teach', 'accept', 'reason', 'wide', 'travel', 'reveal', 'west']","['end', 'stock', 'certainli', 'walk', 'exactli', 'interest', 'assum', 'true', 'line', 'live', 'sport', 'littl', 'nation', 'nation', 'consid']",,
156,157,"['degre', 'comput', 'sure', 'languag', 'properti', 'avoid', 'cultur', 'quickli', 'boy', 'bill']",['entrepreneurship'],"['kitchen', 'enough', 'coach', 'heart', 'difficult', 'execut', 'maintain', 'reveal', 'sometim', 'beauti', 'abl', 'usual', 'exactli', 'discov', 'young', 'camera', 'rather', 'recogn', 'stage', 'seat']","['one', 'necessari', 'onto', 'involv', 'health', 'shoulder', 'trip', 'shake', 'simpl', 'ye', 'station', 'decis', 'earli', 'second', 'weight', 'soldier', 'specif', 'board']","['theori', 'main', 'surfac', 'continu', 'throughout', 'star', 'yard', 'read', 'differ', 'player', 'issu', 'brother', 'alreadi', 'condit', 'think', 'great', 'citi', 'control', 'section', 'manag', 'peopl', 'score']","['hand', 'rich', 'almost']","['citi', 'true', 'mouth', 'health', 'develop', 'method', 'almost', 'continu', 'glass', 'recogn', 'cut', 'road', 'determin']","['stay', 'offici', 'tri', 'cup', 'voic', 'seem', 'believ', 'hope', 'nice', 'rock', 'child', 'sure', 'intern', 'famili', 'degre']","['provid', 'nice', 'skin', 'treat', 'begin', 'bad', 'feder', 'current', 'industri', 'dark', 'qualiti', 'close', 'adult', 'hard', 'ball', 'invest', 'life', 'send', 'claim', 'realiz', 'husband', 'center', 'econom', 'leader']","['project', 'direct', 'possibl', 'network', 'result', 'man', 'determin', 'wrong', 'trade', 'statement', 'type', 'mr', 'sort', 'accept', 'occur', 'account', 'surfac', 'billion', 'ga']",
157,158,"['model', 'alway', 'minut', 'blue', 'measur', 'war']",['educ'],"['dog', 'shake', 'hear', 'word', 'dark', 'secur', 'measur', 'civil', 'compani', 'possibl', 'mr', 'whose', 'like']","['action', 'option', 'visit', 'parent', 'especi', 'organ', 'want', 'build', 'station', 'job', 'four', 'energi', 'sell', 'site', 'entir', 'leave', 'situat', 'thu', 'fall']","['decad', 'hot', 'follow', 'even', 'blue', 'feder', 'site', 'see', 'final', 'receiv', 'someth', 'special', 'benefit', 'relationship', 'fast', 'matter', 'go', 'point']",,,,,,
158,159,"['although', 'condit', 'light', 'scientist']","['artifici', 'intellig']","['explain', 'certainli', 'month', 'cultur', 'differ', 'market', 'drop', 'establish', 'establish', 'american', 'throughout']","['part', 'talk', 'rather', 'color', 'goal']","['sign', 'feder', 'compar']","['use', 'staff', 'rock', 'man', 'store', 'list', 'eat', 'perform', 'quit', 'wife', 'magazin', 'doctor', 'among', 'behavior', 'break', 'littl']","['american', 'affect', 'manag', 'draw', 'collect', 'candid', 'citi', 'describ', 'late', 'edg', 'option', 'establish', 'train', 'system', 'water', 'imagin', 'near', 'later', 'languag', 'talk', 'dinner', 'near', 'half', 'compani', 'sell', 'line', 'visit']",,,,
159,160,"['effect', 'front', 'second', 'detail', 'store']","['career', 'develop']","['everi', 'summer', 'scene', 'imagin', 'peac', 'other', 'toward', 'agenc', 'certainli', 'howev', 'result', 'air']","['rang', 'weight', 'look', 'dark', 'must', 'box', 'teach', 'piec', 'long', 'arriv', 'deal', 'realli', 'pretti', 'person', 'hot', 'expect', 'let']","['even', 'put', 'job', 'modern', 'onto', 'invest', 'know', 'oper', 'simpli', 'realli', 'floor', 'elect']","['ago', 'practic', 'health', 'fish', 'concern', 'go', 'buy', 'fire', 'member', 'fish', 'professor', 'accord', 'success', 'dream', 'polit', 'organ']",,,,,
160,161,"['notic', 'letter', 'sort', 'member', 'film', 'final']","['climat', 'chang']","['peac', 'almost', 'appli', 'section', 'factor', 'concern', 'current', 'protect', 'center', 'trial']","['air', 'whether', 'simpl', 'machin', 'year', 'other', 'polic', 'like']","['servic', 'elect', 'charg', 'hard', 'would', 'shoulder', 'toward']","['part', 'within', 'friend', 'hard', 'nation', 'abil', 'particularli', 'gener', 'fish']","['produc', 'research', 'local', 'peac', 'real', 'believ', 'follow']","['fill', 'three', 'anim', 'quit', 'economi', 'walk']","['life', 'floor', 'upon', 'nice', 'stuff', 'almost', 'consid']","['red', 'pick', 'rest', 'final', 'result', 'consid', 'worker', 'final']",
161,162,"['month', 'upon', 'could', 'govern', 'servic', 'clear', 'beat', 'art', 'look']","['climat', 'chang']","['power', 'truth', 'anoth', 'forc', 'artist', 'blue', 'bar', 'anim']","['decis', 'factor', 'wait', 'number', 'six', 'statement', 'surfac', 'fact', 'check']","['financi', 'variou', 'west']","['specif', 'home', 'machin', 'staff', 'mission', 'writer', 'answer']",,,,,
162,163,"['church', 'think', 'anyon', 'argu', 'dog', 'program', 'agre', 'war', 'plan', 'hear', 'gun', 'team']","['health', 'fit']","['defens', 'human', 'clear', 'former', 'enjoy']","['respons', 'decis', 'home', 'properti', 'follow', 'staff', 'develop', 'fast', 'cover', 'pretti']","['move', 'avoid', 'environ', 'mayb', 'pm', 'statement', 'oil', 'stop', 'black', 'activ', 'certain', 'includ']","['type', 'support', 'former', 'second', 'best', 'cultur']","['believ', 'care', 'leader', 'partner', 'store', 'life', 'congress', 'littl', 'guy', 'tabl', 'shake', 'focu', 'throw', 'anim', 'night']","['machin', 'treatment', 'paper', 'cultur', 'qualiti', 'compar', 'thu', 'scene', 'act', 'husband', 'sea', 'pas', 'republican', 'power', 'tabl', 'record', 'dream', 'pas', 'stori', 'would', 'littl', 'posit', 'summer', 'enjoy', 'term', 'world', 'offici', 'valu']",,,
163,164,"['soldier', 'recent', 'commun', 'owner', 'certainli', 'determin']",['cybersecur'],"['trip', 'whose', 'box', 'see', 'discuss', 'great', 'plant', 'effect', 'offic', 'voic', 'memori', 'ahead', 'properti', 'learn', 'ever', 'card', 'hot', 'civil', 'senior', 'smile', 'rock', 'sign', 'larg', 'husband', 'three', 'four', 'factor']","['plan', 'case', 'put', 'peopl', 'presid', 'interest', 'cultur', 'stay', 'return', 'outsid', 'perhap']","['tv', 'wear', 'power', 'seven', 'argu', 'realiti', 'main', 'seven', 'manag', 'appli', 'tonight', 'guy']","['choos', 'messag', 'outsid', 'growth', 'particular', 'win', 'record', 'dog']",,,,,
164,165,"['partner', 'risk', 'everybodi', 'pretti', 'difficult', 'return', 'western', 'readi', 'three', 'dinner', 'capit', 'catch', 'scene', 'el', 'statement', 'west']","['machin', 'learn']","['thu', 'full', 'save', 'high', 'realiz', 'develop', 'glass', 'say']","['local', 'night', 'cours', 'program', 'similar', 'glass', 'report', 'free', 'abl', 'develop', 'qualiti', 'oper', 'meet', 'signific', 'white', 'creat', 'lose', 'card']","['onto', 'manag', 'rather', 'experi', 'rock', 'direct', 'variou', 'pattern', 'shake', 'race', 'check', 'push', 'exampl', 'improv', 'rise', 'pressur', 'learn']","['fact', 'sens', 'natur', 'follow', 'environment', 'end', 'main', 'statement', 'arm', 'gener', 'season', 'data', 'three', 'posit', 'option', 'bodi', 'bodi', 'readi', 'cup']","['howev', 'develop', 'debat', 'easi', 'militari']","['forward', 'east', 'expect', 'great']","['stock', 'write', 'manag', 'full', 'guess', 'similar']","['alway', 'allow', 'qualiti', 'author', 'compani', 'option', 'light', 'tonight', 'budget', 'skin', 'plant', 'tell', 'truth', 'pressur', 'build', 'alreadi']","['food', 'page', 'blue', 'caus', 'father', 'hard', 'like']"
165,166,"['writer', 'growth', 'direct', 'analysi', 'natur', 'deep', 'focu', 'serv', 'bed', 'money', 'still']","['health', 'fit']","['year', 'forget', 'valu', 'alreadi', 'small', 'anim', 'help', 'modern', 'like', 'includ', 'race', 'bad', 'kid', 'appli', 'account', 'futur', 'small', 'close', 'social', 'today']","['languag', 'great', 'develop', 'film', 'seem', 'tough', 'say', 'much', 'field', 'campaign']","['resourc', 'militari', 'differ', 'republican', 'quickli', 'accept', 'whose', 'scientist', 'pull']","['campaign', 'interest', 'earli', 'spend', 'seri', 'polit', 'play', 'doctor', 'hundr', 'mr', 'protect', 'though', 'similar', 'front', 'carri', 'water', 'fire', 'wish', 'without', 'also', 'exampl']","['design', 'cup', 'produc', 'sea', 'field', 'situat', 'build', 'expect', 'time', 'watch', 'whatev', 'mr', 'centuri', 'result', 'great', 'control', 'seri', 'chanc', 'everybodi', 'rise', 'room', 'safe', 'heavi']","['hotel', 'record', 'identifi', 'sourc']","['true', 'benefit', 'feel', 'societi', 'gun', 'dream', 'interest', 'certainli', 'view', 'sound']","['meet', 'red', 'sea', 'meet', 'follow', 'travel', 'group']","['catch', 'presid', 'north', 'end', 'necessari', 'human', 'four', 'road', 'evid']"
